timestamp,run_id,license_key,stage,provider,model,is_batch,input_tokens,output_tokens,cached_tokens,cost_usd,latency_ms,success,error_message
2026-05-01T17:15:20.359543,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,631,48,0,0.000062,896,1,
2026-05-01T17:15:20.380777,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,690,49,0,0.000066,1085,1,
2026-05-01T17:15:20.402037,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,685,50,0,0.000066,799,1,
2026-05-01T17:15:20.444083,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,678,40,0,0.000063,951,1,
2026-05-01T17:15:20.550602,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,712,36,0,0.000064,722,1,
2026-05-01T17:15:20.802421,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,596,28,0,0.000053,697,1,
2026-05-01T17:15:20.855811,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,688,33,0,0.000062,784,1,
2026-05-01T17:15:21.033889,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,718,40,0,0.000066,951,1,
2026-05-01T17:15:21.089119,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,677,33,0,0.000061,746,1,
2026-05-01T17:15:21.109475,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,681,36,0,0.000062,755,1,
2026-05-01T17:15:21.126978,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,728,44,0,0.000068,758,1,
2026-05-01T17:15:21.168234,25be1fbc-6852-4201-8501-62277d74e3b8,,stage1,google,gemini-2.5-flash,0,692,38,0,0.000063,778,1,
2026-05-01T17:38:04.661650,ddbbf84f-e114-422b-acb0-3323565b14eb,,embedding,google,gemini-embedding-001,0,904,0,0,0.000090,233,1,
2026-05-01T17:38:05.381973,ddbbf84f-e114-422b-acb0-3323565b14eb,,embedding,google,gemini-embedding-001,0,29840,0,0,0.002984,716,1,
2026-05-01T17:38:06.219656,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,523,27,0,0.000047,826,1,
2026-05-01T17:38:06.309788,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,705,44,0,0.000066,914,1,
2026-05-01T17:38:06.319298,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,532,37,0,0.000051,928,1,
2026-05-01T17:38:06.329331,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,531,50,0,0.000055,933,1,
2026-05-01T17:38:06.338625,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,514,33,0,0.000048,944,1,
2026-05-01T17:38:06.347552,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,508,37,0,0.000049,957,1,
2026-05-01T17:38:07.078709,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,518,47,0,0.000053,855,1,
2026-05-01T17:38:07.121083,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,498,37,0,0.000048,783,1,
2026-05-01T17:38:07.131002,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,525,41,0,0.000052,802,1,
2026-05-01T17:38:07.141302,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,564,38,0,0.000054,822,1,
2026-05-01T17:38:07.284914,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,538,49,0,0.000055,929,1,
2026-05-01T17:38:07.437021,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,525,63,0,0.000058,1081,1,
2026-05-01T17:38:07.859491,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,559,37,0,0.000053,769,1,
2026-05-01T17:38:07.869782,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,528,36,0,0.000050,739,1,
2026-05-01T17:38:07.932650,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,530,32,0,0.000049,793,1,
2026-05-01T17:38:08.036781,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,513,41,0,0.000051,886,1,
2026-05-01T17:38:08.162197,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,519,40,0,0.000051,715,1,
2026-05-01T17:38:08.191421,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,526,42,0,0.000052,897,1,
2026-05-01T17:38:08.610253,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,529,33,0,0.000050,741,1,
2026-05-01T17:38:08.830573,ddbbf84f-e114-422b-acb0-3323565b14eb,,stage1,google,gemini-2.5-flash,0,579,66,0,0.000063,952,1,
2026-05-01T17:42:43.126500,c0c881a6-ad46-4135-8317-8f7f0d008430,,embedding,google,gemini-embedding-001,0,904,0,0,0.000090,193,1,
2026-05-01T17:42:43.682267,c0c881a6-ad46-4135-8317-8f7f0d008430,,embedding,google,gemini-embedding-001,0,17823,0,0,0.001782,552,1,
2026-05-01T17:42:44.497744,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,522,42,0,0.000052,798,1,
2026-05-01T17:42:44.547619,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,520,41,0,0.000051,847,1,
2026-05-01T17:42:44.557829,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,555,45,0,0.000055,859,1,
2026-05-01T17:42:44.566518,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,568,38,0,0.000054,870,1,
2026-05-01T17:42:44.578682,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,542,31,0,0.000050,878,1,
2026-05-01T17:42:44.625481,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,560,43,0,0.000055,929,1,
2026-05-01T17:42:45.262777,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,502,32,0,0.000047,705,1,
2026-05-01T17:42:45.336365,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,509,31,0,0.000047,749,1,
2026-05-01T17:42:45.345799,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,545,34,0,0.000051,709,1,
2026-05-01T17:42:45.394978,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,536,47,0,0.000054,818,1,
2026-05-01T17:42:45.408316,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,516,39,0,0.000050,901,1,
2026-05-01T17:42:45.476536,c0c881a6-ad46-4135-8317-8f7f0d008430,,stage1,google,gemini-2.5-flash,0,500,39,0,0.000049,899,1,
2026-05-01T17:52:12.407280,4762a0b3-95b6-4735-a714-b4602fcb80ba,,embedding,google,gemini-embedding-001,0,904,0,0,0.000090,236,1,
2026-05-01T17:52:13.054136,4762a0b3-95b6-4735-a714-b4602fcb80ba,,embedding,google,gemini-embedding-001,0,29437,0,0,0.002944,642,1,
2026-05-01T17:52:13.851460,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,500,31,0,0.000047,786,1,
2026-05-01T17:52:13.897502,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,522,18,0,0.000045,832,1,
2026-05-01T17:52:13.908186,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,514,40,0,0.000051,845,1,
2026-05-01T17:52:13.919545,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,505,42,0,0.000050,858,1,
2026-05-01T17:52:13.939660,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,517,43,0,0.000052,878,1,
2026-05-01T17:52:13.990659,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,529,40,0,0.000052,924,1,
2026-05-01T17:52:14.633813,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,510,33,0,0.000048,716,1,
2026-05-01T17:52:14.661459,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,528,40,0,0.000052,732,1,
2026-05-01T17:52:14.674423,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,532,37,0,0.000051,766,1,
2026-05-01T17:52:14.684100,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,602,37,0,0.000056,823,1,
2026-05-01T17:52:14.726322,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,533,28,0,0.000048,777,1,
2026-05-01T17:52:14.884590,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,519,46,0,0.000053,884,1,
2026-05-01T17:52:15.420434,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,504,38,0,0.000049,749,1,
2026-05-01T17:52:15.475837,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,534,41,0,0.000052,740,1,
2026-05-01T17:52:15.518222,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,526,36,0,0.000050,873,1,
2026-05-01T17:52:15.537548,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,527,33,0,0.000049,854,1,
2026-05-01T17:52:15.570120,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,480,40,0,0.000048,878,1,
2026-05-01T17:52:15.656985,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,545,37,0,0.000052,763,1,
2026-05-01T17:52:16.248654,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,573,33,0,0.000053,818,1,
2026-05-01T17:52:16.323436,4762a0b3-95b6-4735-a714-b4602fcb80ba,,stage1,google,gemini-2.5-flash,0,529,39,0,0.000051,837,1,
2026-05-01T17:52:44.652928,flash_test,,stage2,google,gemini-2.5-flash,0,46,118,0,0.000039,1185,1,
2026-05-01T17:53:22.542891,5486a1b3-f324-48aa-9837-537dbd7f10d6,,embedding,google,gemini-embedding-001,0,904,0,0,0.000090,203,1,
2026-05-01T17:53:23.237037,5486a1b3-f324-48aa-9837-537dbd7f10d6,,embedding,google,gemini-embedding-001,0,29799,0,0,0.002980,690,1,
2026-05-01T17:53:24.000786,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,527,31,0,0.000049,757,1,
2026-05-01T17:53:24.021968,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,525,40,0,0.000051,773,1,
2026-05-01T17:53:24.034901,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,537,37,0,0.000051,788,1,
2026-05-01T17:53:24.043944,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,487,35,0,0.000047,796,1,
2026-05-01T17:53:24.055190,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,560,34,0,0.000052,806,1,
2026-05-01T17:53:24.126448,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,536,42,0,0.000053,882,1,
2026-05-01T17:53:24.688724,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,509,35,0,0.000049,657,1,
2026-05-01T17:53:24.774269,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,515,34,0,0.000049,730,1,
2026-05-01T17:53:24.836213,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,511,35,0,0.000049,823,1,
2026-05-01T17:53:24.860054,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,541,40,0,0.000053,796,1,
2026-05-01T17:53:24.916947,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,500,36,0,0.000048,781,1,
2026-05-01T17:53:24.987257,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,493,39,0,0.000049,934,1,
2026-05-01T17:53:25.437735,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,545,33,0,0.000051,746,1,
2026-05-01T17:53:25.577106,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,479,33,0,0.000046,792,1,
2026-05-01T17:53:25.724719,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,496,35,0,0.000048,798,1,
2026-05-01T17:53:25.734142,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,491,40,0,0.000049,737,1,
2026-05-01T17:53:25.745040,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,613,36,0,0.000057,899,1,
2026-05-01T17:53:25.757813,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,551,40,0,0.000053,888,1,
2026-05-01T17:53:26.270183,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,534,34,0,0.000050,821,1,
2026-05-01T17:53:26.358371,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage1,google,gemini-2.5-flash,0,530,36,0,0.000051,771,1,
2026-05-01T17:53:27.790103,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,1684,158,0,0.000174,1422,1,
2026-05-01T17:53:28.016016,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,3010,212,0,0.000289,1648,1,
2026-05-01T17:53:28.308137,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,2225,213,0,0.000231,1940,1,
2026-05-01T17:53:29.308920,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,1613,183,778,0.000132,1515,1,
2026-05-01T17:53:29.827523,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,2782,211,865,0.000223,1802,1,
2026-05-01T17:53:30.154352,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,2601,221,856,0.000213,1835,1,
2026-05-01T17:53:30.935382,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,1767,184,795,0.000143,1617,1,
2026-05-01T17:53:31.730656,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,2977,236,874,0.000245,1900,1,
2026-05-01T17:53:32.048587,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,1883,223,806,0.000163,1884,1,
2026-05-01T17:53:32.725115,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,3125,244,880,0.000258,1786,1,
2026-05-01T17:53:33.526734,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,2406,200,845,0.000193,1793,1,
2026-05-01T17:53:34.002198,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,1701,226,788,0.000151,1944,1,
2026-05-01T17:53:34.161290,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,1822,181,800,0.000146,1425,1,
2026-05-01T17:53:35.543157,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,2974,274,874,0.000256,2013,1,
2026-05-01T17:53:35.860031,5486a1b3-f324-48aa-9837-537dbd7f10d6,,stage2,google,gemini-2.5-flash,0,2528,221,852,0.000208,1846,1,
2026-05-01T18:13:14.608267,rotation_test,,misc,google,gemini-2.5-flash,0,15,11,0,0.000004,669,1,
2026-05-01T18:13:15.511644,rotation_test,,misc,google,gemini-2.5-flash,0,15,5,0,0.000003,678,1,
2026-05-01T18:13:17.029254,rotation_test,,misc,google,gemini-2.5-flash,0,15,5,0,0.000003,1268,1,
2026-05-01T18:14:07.308459,pro_rotation_test,,misc,google,gemini-2.5-pro,0,29,11,0,0.000091,9171,1,
2026-05-01T18:14:26.332275,pro_rotation_test,,misc,google,gemini-2.5-pro,0,29,11,0,0.000091,18763,1,
2026-05-01T18:16:00.464990,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,embedding,google,gemini-embedding-001,0,904,0,0,0.000090,222,1,
2026-05-01T18:16:00.859093,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,embedding,google,gemini-embedding-001,0,10106,0,0,0.001011,389,1,
2026-05-01T18:16:01.623367,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage1,google,gemini-2.5-flash,0,515,39,0,0.000050,745,1,
2026-05-01T18:16:01.636570,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage1,google,gemini-2.5-flash,0,527,32,0,0.000049,763,1,
2026-05-01T18:16:01.646175,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage1,google,gemini-2.5-flash,0,564,24,0,0.000049,773,1,
2026-05-01T18:16:01.673570,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage1,google,gemini-2.5-flash,0,531,33,0,0.000050,800,1,
2026-05-01T18:16:01.714247,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage1,google,gemini-2.5-flash,0,568,28,0,0.000051,841,1,
2026-05-01T18:16:01.792160,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage1,google,gemini-2.5-flash,0,530,42,0,0.000052,919,1,
2026-05-01T18:16:02.469256,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage1,google,gemini-2.5-flash,0,517,35,0,0.000049,833,1,
2026-05-01T18:16:04.424096,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage2,google,gemini-2.5-flash,0,3024,230,0,0.000296,1944,1,
2026-05-01T18:16:04.802787,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage2,google,gemini-2.5-flash,0,3119,194,880,0.000243,2322,1,
2026-05-01T18:16:04.806524,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage2,google,gemini-2.5-flash,0,3012,222,876,0.000243,2326,1,
2026-05-01T18:16:06.088416,631f5c9c-fe04-49a1-8903-f437dd9218d8,ziad_dev,stage2,google,gemini-2.5-flash,0,2970,194,874,0.000232,1658,1,
2026-05-01T18:23:09.343721,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,embedding,google,gemini-embedding-001,0,904,0,0,0.000090,219,1,
2026-05-01T18:23:09.929664,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,embedding,google,gemini-embedding-001,0,10813,0,0,0.001081,582,1,
2026-05-01T18:23:10.670923,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,564,24,0,0.000049,735,1,
2026-05-01T18:23:10.755283,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,568,28,0,0.000051,819,1,
2026-05-01T18:23:10.800501,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,531,33,0,0.000050,864,1,
2026-05-01T18:23:10.826852,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,527,32,0,0.000049,891,1,
2026-05-01T18:23:10.884078,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,536,42,0,0.000053,948,1,
2026-05-01T18:23:10.908121,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,530,42,0,0.000052,972,1,
2026-05-01T18:23:11.511210,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,515,39,0,0.000050,837,1,
2026-05-01T18:23:11.538122,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,520,35,0,0.000049,728,1,
2026-05-01T18:23:11.647837,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,329,29,0,0.000033,730,1,
2026-05-01T18:23:11.674742,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,331,34,0,0.000035,781,1,
2026-05-01T18:23:11.685403,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,335,43,0,0.000038,849,1,
2026-05-01T18:23:11.700669,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage1,google,gemini-2.5-flash,0,517,35,0,0.000049,936,1,
2026-05-01T18:23:13.809310,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage2,google,gemini-2.5-flash,0,3164,222,0,0.000304,2099,1,
2026-05-01T18:23:13.833140,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage2,google,gemini-2.5-flash,0,3012,237,876,0.000248,2123,1,
2026-05-01T18:23:13.844782,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage2,google,gemini-2.5-flash,0,3024,245,0,0.000300,2134,1,
2026-05-01T18:23:15.653055,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage2,google,gemini-2.5-flash,0,2970,194,874,0.000232,1809,1,
2026-05-01T18:23:15.705534,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage2,google,gemini-2.5-flash,0,3119,211,880,0.000248,1893,1,
2026-05-01T18:23:16.485396,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage2,google,gemini-2.5-flash,0,2657,275,859,0.000233,2631,1,
2026-05-01T18:23:17.344204,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage2,google,gemini-2.5-flash,0,1382,157,748,0.000109,1628,1,
2026-05-01T18:23:17.417644,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage2,google,gemini-2.5-flash,0,1386,171,749,0.000113,1761,1,
2026-05-01T18:23:29.322597,fdf0163a-67e0-4f23-ad42-5671dfdbcb4e,ziad_dev,stage3,google,gemini-2.5-pro,0,661,342,0,0.002536,11895,1,
2026-05-01T18:31:11.130513,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,embedding,google,gemini-embedding-001,0,904,0,0,0.000090,236,1,
2026-05-01T18:31:12.159718,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,embedding,google,gemini-embedding-001,0,26474,0,0,0.002647,1024,1,
2026-05-01T18:31:12.986614,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,embedding,google,gemini-embedding-001,0,13073,0,0,0.001307,815,1,
2026-05-01T18:31:13.893133,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,472,30,0,0.000044,882,1,
2026-05-01T18:31:13.958410,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,469,33,0,0.000045,947,1,
2026-05-01T18:31:13.977389,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,477,39,0,0.000047,967,1,
2026-05-01T18:31:13.995956,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,480,23,0,0.000043,985,1,
2026-05-01T18:31:14.013316,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,478,43,0,0.000049,1002,1,
2026-05-01T18:31:14.708514,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,470,31,0,0.000045,804,1,
2026-05-01T18:31:14.805901,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,465,30,0,0.000044,782,1,
2026-05-01T18:31:14.816339,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,474,39,0,0.000047,810,1,
2026-05-01T18:31:14.827801,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,409,39,0,0.000042,840,1,
2026-05-01T18:31:14.838526,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,473,33,0,0.000045,870,1,
2026-05-01T18:31:14.948193,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,459,30,0,0.000043,1937,1,
2026-05-01T18:31:15.532328,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,419,30,0,0.000040,574,1,
2026-05-01T18:31:15.580609,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,465,30,0,0.000044,742,1,
2026-05-01T18:31:15.632219,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,469,32,0,0.000045,815,1,
2026-05-01T18:31:15.641765,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,484,39,0,0.000048,814,1,
2026-05-01T18:31:15.652275,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,403,32,0,0.000040,940,1,
2026-05-01T18:31:15.692236,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,468,32,0,0.000045,844,1,
2026-05-01T18:31:16.266357,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,435,32,0,0.000042,731,1,
2026-05-01T18:31:16.298771,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,480,30,0,0.000045,708,1,
2026-05-01T18:31:16.371615,cbfaac6b-7914-45de-bb43-e2b6f0103291,ziad_dev,stage1,google,gemini-2.5-flash,0,471,22,0,0.000042,709,1,
